2,4202879
3,1296221
4,318359
5,123293
6,46222
7,23375
8,12745
9,7279
10,4533
11,3097
12,2020
13,1506
14,1092
15,873
16,685
17,558
18,436
19,345
20,278
21,245
22,210
23,182
24,150
25,134
26,99
27,97
28,87
29,79
30,77
31,75
32,46
33,41
34,39
35,44
36,55
37,35
38,32
39,21
40,34
41,32
42,20
43,20
44,21
45,21
46,23
47,17
48,16
49,10
50,15
51,8
52,20
53,11
54,10
55,17
56,7
57,10
58,11
59,8
60,5
61,8
62,10
63,9
64,3
65,7
66,6
67,5
68,6
69,4
70,4
71,10
72,11
73,5
74,4
75,3
76,4
77,4
78,3
79,2
80,4
81,2
82,1
83,5
84,2
85,5
86,4
87,5
88,2
89,5
90,2
91,2
92,3
93,4
94,1
95,2
96,3
97,1
98,2
99,1
100,2
101,1
102,2
103,2
104,2
105,1
106,1
107,2
109,1
110,2
112,2
113,1
114,4
115,1
116,1
117,1
118,2
119,4
120,1
121,4
122,1
124,1
126,1
129,2
131,2
132,2
134,1
136,1
139,1
147,1
153,2
154,1
155,2
156,1
158,1
161,1
163,1
165,1
166,2
167,1
172,1
173,1
174,1
179,1
183,1
184,1
189,1
190,1
191,1
207,1
209,1
223,1
225,1
228,2
230,1
233,1
252,1
255,1
261,2
283,1
285,1
286,1
294,1
314,1
318,1
330,1
379,1
383,2
403,1
445,1
446,1
463,1
477,1
492,1
509,1
516,1
521,1
560,1
561,1
562,1
563,1
593,1
595,1
610,1
957,1
1027,1
1221,1
1286,1
1778,1
1804,1
1939,1
3025,1
3719,1
9346,1
9950,1
10762,1
23834,1
