2,4300393
3,1039163
4,280952
5,126013
6,56987
7,32216
8,18867
9,12075
10,8238
11,5690
12,4197
13,3234
14,2406
15,1797
16,1434
17,1167
18,937
19,773
20,681
21,601
22,478
23,442
24,392
25,353
26,280
27,261
28,214
29,207
30,188
31,172
32,136
33,120
34,122
35,110
36,114
37,97
38,68
39,71
40,83
41,62
42,56
43,47
44,53
45,47
46,38
47,47
48,35
49,45
50,27
51,27
52,28
53,35
54,28
55,23
56,27
57,23
58,23
59,24
60,19
61,21
62,26
63,12
64,12
65,19
66,10
67,19
68,13
69,11
70,11
71,14
72,16
73,9
74,10
75,9
76,7
77,7
78,6
79,6
80,6
81,6
82,11
83,12
84,6
85,6
86,9
87,5
88,6
89,7
90,4
91,7
92,7
93,5
94,4
95,4
96,4
97,4
98,2
99,2
100,1
101,5
102,4
103,5
104,3
105,2
106,6
107,4
108,3
109,4
110,2
112,3
113,2
114,1
115,5
116,3
117,1
118,1
119,1
120,1
121,2
122,3
123,3
124,3
125,4
126,5
127,1
128,2
129,4
130,3
132,3
133,3
134,1
135,2
136,2
137,1
138,1
139,4
140,1
141,3
142,4
143,1
144,3
145,2
146,1
147,1
149,1
152,2
153,2
158,4
160,2
161,1
162,2
163,4
164,1
165,3
166,2
167,1
169,1
170,2
173,2
175,2
176,1
178,1
181,2
185,1
186,1
188,1
189,1
191,1
195,1
197,1
198,2
199,1
200,1
202,1
217,1
219,1
220,1
225,1
226,1
227,1
228,1
230,1
234,1
236,1
244,1
246,2
250,1
256,1
257,1
259,2
260,1
261,2
265,1
271,1
275,1
280,1
288,1
291,1
297,1
306,1
307,1
310,1
315,1
321,1
336,1
338,1
348,1
359,1
373,1
374,1
384,1
387,1
391,1
408,1
411,1
414,1
448,1
472,1
475,1
476,1
481,1
487,1
514,1
527,1
550,1
577,1
583,1
601,1
724,1
746,1
788,1
957,1
1003,1
1009,1
1149,1
1328,1
1539,1
1652,1
2320,1
2571,1
3280,1
3607,1
76352,1
