2,140452
3,50572
4,27818
5,16444
6,11413
7,7921
8,5920
9,4567
10,3621
11,2790
12,2503
13,1952
14,1736
15,1491
16,1274
17,1062
18,949
19,873
20,776
21,685
22,692
23,594
24,537
25,500
26,453
27,442
28,394
29,338
30,325
31,297
32,260
33,265
34,221
35,207
36,209
37,178
38,185
39,194
40,174
41,169
42,179
43,138
44,122
45,131
46,104
47,101
48,109
49,81
50,99
51,112
52,112
53,92
54,79
55,80
56,75
57,72
58,84
59,77
60,54
61,75
62,55
63,54
64,54
65,58
66,54
67,59
68,62
69,43
70,46
71,53
72,42
73,40
74,37
75,45
76,40
77,37
78,29
79,38
80,33
81,22
82,24
83,26
84,34
85,27
86,28
87,24
88,25
89,27
90,28
91,28
92,16
93,18
94,22
95,19
96,18
97,24
98,15
99,15
100,22
101,26
102,30
103,13
104,15
105,18
106,18
107,15
108,13
109,21
110,20
111,12
112,13
113,16
114,13
115,9
116,14
117,8
118,16
119,16
120,16
121,9
122,14
123,12
124,13
125,13
126,16
127,15
128,14
129,9
130,7
131,6
132,8
133,4
134,10
135,6
136,13
137,7
138,7
139,13
140,13
141,10
142,5
143,5
144,7
145,7
146,9
147,4
148,11
149,7
150,6
151,6
152,10
153,11
154,6
155,7
156,5
157,1
158,9
159,6
160,11
161,3
162,10
163,8
164,6
165,3
166,6
167,14
168,5
169,4
170,7
171,2
172,1
173,7
174,12
175,4
176,3
177,5
178,4
179,4
180,4
181,2
182,5
183,7
184,5
185,6
186,5
187,1
188,3
189,2
190,4
191,4
192,3
193,4
194,3
195,2
196,7
197,3
198,5
200,4
201,2
202,1
203,4
204,4
205,3
206,6
207,1
208,3
209,7
210,2
211,1
212,2
213,5
214,4
215,2
216,3
217,1
218,2
219,7
220,2
221,1
222,3
223,6
224,2
225,5
226,2
227,4
228,3
229,1
230,3
231,1
232,3
233,5
234,2
235,1
237,3
238,3
239,9
241,3
242,2
243,2
244,1
245,3
246,2
248,5
249,3
250,1
252,1
254,1
255,4
256,1
257,2
258,1
259,1
260,2
261,2
262,3
263,6
264,1
265,3
266,3
267,1
268,1
269,4
270,1
272,1
273,2
274,2
275,1
276,3
277,1
278,5
279,5
280,1
281,1
282,3
283,2
284,1
285,3
286,2
287,1
288,4
289,2
290,2
291,2
292,1
293,1
294,3
295,4
296,1
297,1
299,1
300,3
302,1
303,3
305,3
306,2
307,2
308,1
309,1
311,1
312,1
313,1
314,1
315,4
317,1
318,1
319,2
321,1
322,2
323,1
324,1
326,2
328,1
330,1
331,1
332,1
333,1
334,1
335,1
336,1
338,3
340,2
341,1
343,1
344,2
345,1
346,2
349,1
350,1
352,1
353,2
354,1
356,1
359,2
361,1
362,2
366,1
367,1
369,3
372,1
373,1
377,2
380,1
381,1
382,1
384,1
389,2
390,1
392,1
394,1
395,1
396,1
397,1
398,1
399,1
403,1
404,1
405,1
407,2
408,2
409,3
411,1
412,1
413,1
416,1
420,3
422,2
424,1
425,1
426,1
434,1
438,1
439,1
441,1
444,1
449,1
451,1
452,1
453,1
455,1
460,1
462,2
467,1
468,1
470,2
473,1
474,1
479,1
480,1
482,1
483,1
486,1
489,2
493,1
497,1
504,1
505,1
509,1
510,1
511,1
512,1
513,1
516,1
522,1
535,1
545,1
551,2
556,1
568,1
571,1
577,1
579,4
582,1
611,1
615,2
620,1
621,2
626,1
632,1
640,1
642,1
644,1
653,1
669,1
671,1
681,1
703,1
714,1
729,1
742,1
758,1
764,1
767,1
774,1
784,2
811,1
815,1
845,1
846,1
858,1
861,1
865,1
877,1
893,1
917,1
921,1
922,1
933,1
944,1
978,1
979,1
988,1
1015,1
1053,1
1074,1
1141,1
1235,1
1261,1
1293,1
1297,1
1302,1
1381,1
1396,1
1479,1
1481,1
1586,1
1625,1
1679,1
1818,1
7603388,1
