2,13424807
3,6628970
4,1264280
5,474725
6,160978
7,77903
8,37269
9,22329
10,13474
11,8907
12,6101
13,4440
14,3384
15,2731
16,2090
17,1635
18,1388
19,1078
20,930
21,825
22,741
23,586
24,531
25,462
26,382
27,360
28,345
29,271
30,272
31,250
32,209
33,203
34,201
35,148
36,144
37,150
38,139
39,124
40,113
41,103
42,99
43,77
44,83
45,94
46,70
47,85
48,75
49,70
50,64
51,61
52,59
53,55
54,51
55,59
56,57
57,46
58,43
59,40
60,49
61,33
62,40
63,32
64,49
65,35
66,17
67,29
68,28
69,32
70,24
71,16
72,32
73,23
74,12
75,27
76,24
77,21
78,23
79,13
80,19
81,17
82,22
83,20
84,15
85,18
86,23
87,22
88,11
89,18
90,20
91,11
92,13
93,21
94,13
95,13
96,15
97,12
98,5
99,13
100,6
101,14
102,6
103,9
104,7
105,8
106,7
107,11
108,6
109,11
110,4
111,10
112,13
113,10
114,11
115,3
116,7
117,12
118,7
119,5
120,6
121,12
122,8
123,7
124,6
125,7
126,8
127,6
128,7
129,6
130,4
131,9
132,6
133,6
134,6
135,9
136,9
137,5
138,9
139,8
140,3
141,5
142,7
143,6
144,4
145,4
146,5
147,3
148,6
149,3
150,7
151,4
152,6
153,3
154,1
155,3
156,5
157,3
158,3
159,5
160,3
161,5
162,4
163,1
164,6
165,9
166,6
167,2
168,4
169,3
170,4
171,6
172,2
173,4
174,3
175,3
176,1
177,5
178,1
179,2
180,2
181,2
182,1
185,5
186,4
187,1
188,1
189,1
190,1
191,3
192,2
193,1
194,4
195,2
196,2
197,1
198,5
199,1
200,3
201,3
202,3
203,1
207,3
209,4
210,3
212,2
214,1
215,6
216,2
217,3
218,1
219,1
220,5
222,3
223,1
224,3
225,1
227,2
228,1
229,1
230,1
231,1
233,2
235,1
238,3
239,1
240,1
241,4
242,4
243,2
244,1
245,4
247,1
249,1
251,1
252,1
253,3
255,1
256,2
259,2
260,3
261,2
263,1
265,4
266,2
267,2
268,1
270,1
272,1
273,2
274,1
275,1
278,1
279,2
280,3
281,3
282,2
283,1
284,1
286,1
287,3
288,3
289,1
290,1
291,1
292,2
293,1
294,3
295,2
296,1
297,1
298,2
299,1
302,1
303,1
304,1
305,1
306,1
307,1
308,1
309,1
310,1
311,2
312,2
314,1
315,1
316,1
317,1
320,3
324,2
326,1
328,1
329,1
333,2
334,1
335,1
337,3
338,1
339,1
340,1
342,1
343,1
344,2
347,1
350,2
352,1
357,1
358,1
366,1
367,1
368,1
369,1
371,1
377,1
378,1
380,1
383,2
391,1
393,2
395,1
397,1
399,1
404,2
408,1
410,1
411,1
414,1
415,1
428,1
431,1
434,1
435,1
439,1
451,1
457,1
463,1
467,1
469,1
470,1
477,1
478,1
479,1
481,1
487,1
490,1
495,1
498,1
501,1
505,1
506,2
509,1
513,2
517,1
518,1
523,1
526,1
529,1
531,1
533,1
535,1
543,1
546,1
548,1
549,1
550,2
551,1
554,1
559,1
566,1
567,2
570,1
577,1
578,1
584,1
588,1
599,1
607,1
610,1
626,1
638,1
639,1
646,1
648,2
649,1
662,1
664,1
665,1
667,1
673,1
678,1
685,1
688,1
693,1
704,1
707,2
713,1
715,1
719,1
727,1
746,1
757,1
760,1
763,1
766,1
810,1
819,1
826,1
852,1
856,1
862,1
864,1
875,1
881,1
925,1
934,1
935,1
991,1
1006,1
1027,1
1054,1
1077,1
1100,1
1118,1
1130,1
1133,1
1134,1
1174,1
1217,1
1224,1
1228,1
1231,1
1262,1
1286,1
1324,2
1342,1
1379,1
1397,1
1413,1
1420,1
1494,1
1559,1
1636,1
1699,1
1834,1
1855,1
1886,1
1907,1
1985,1
2023,1
2882,1
3148,1
3183,1
3488,1
3666,1
3895,1
3934,1
4408,1
5398,1
6595,1
9435,1
16319,1
19087,1
